,section,gender,ageGroup,educationLvl,economicSituation,nationality,residence,leg_count,leg_0_activity,leg_0_distance,leg_0_mode,leg_0_departure,leg_0_arrival,leg_0_x,leg_0_y,leg_1_activity,leg_1_distance,leg_1_mode,leg_1_departure,leg_1_arrival,leg_1_x,leg_1_y,leg_2_activity,leg_2_distance,leg_2_mode,leg_2_departure,leg_2_arrival,leg_2_x,leg_2_y,leg_3_activity,leg_3_distance,leg_3_mode,leg_3_departure,leg_3_arrival,leg_3_x,leg_3_y,leg_4_activity,leg_4_distance,leg_4_mode,leg_4_departure,leg_4_arrival,leg_4_x,leg_4_y,leg_5_activity,leg_5_distance,leg_5_mode,leg_5_departure,leg_5_arrival,leg_5_x,leg_5_y,leg_6_activity,leg_6_distance,leg_6_mode,leg_6_departure,leg_6_arrival,leg_6_x,leg_6_y,leg_7_activity,leg_7_distance,leg_7_mode,leg_7_departure,leg_7_arrival,leg_7_x,leg_7_y,leg_8_activity,leg_8_distance,leg_8_mode,leg_8_departure,leg_8_arrival,leg_8_x,leg_8_y,leg_9_activity,leg_9_distance,leg_9_mode,leg_9_departure,leg_9_arrival,leg_9_x,leg_9_y,leg_10_activity,leg_10_distance,leg_10_mode,leg_10_departure,leg_10_arrival,leg_10_x,leg_10_y,leg_11_activity,leg_11_distance,leg_11_mode,leg_11_departure,leg_11_arrival,leg_11_x,leg_11_y,leg_12_activity,leg_12_distance,leg_12_mode,leg_12_departure,leg_12_arrival,leg_12_x,leg_12_y,leg_13_activity,leg_13_distance,leg_13_mode,leg_13_departure,leg_13_arrival,leg_13_x,leg_13_y,leg_14_activity,leg_14_distance,leg_14_mode,leg_14_departure,leg_14_arrival,leg_14_x,leg_14_y,leg_15_activity,leg_15_distance,leg_15_mode,leg_15_departure,leg_15_arrival,leg_15_x,leg_15_y,leg_16_activity,leg_16_distance,leg_16_mode,leg_16_departure,leg_16_arrival,leg_16_x,leg_16_y
6201,131218019,Male,75+,Undergradute+,Worker 3 sec,Portuguese,Live in Portugal,2,home,1291.64,car,09:00:00,09:12:54,-44022.02010862056,165762.78430621588,personal_issues,1291.64,car,12:58:54,13:11:48,-45334.05657607218,166735.31836032777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6202,131313015,Male,70-74,3 Basic,Students,Portuguese,Live in Portugal,2,eat_out,934.0,car,09:00:00,09:05:00,-51361.336684377064,193414.62087410185,home,934.0,car,11:20:00,11:25:00,-51663.133150041875,194327.5635013433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6203,131628020,Female,35-39,Undergradute+,Reformed,Portuguese,Live in Portugal,2,personal_issues,16553.0,car,07:30:00,07:50:00,-67904.58362094096,191325.6652018719,home,16553.0,car,11:30:00,11:50:00,-51660.98981911819,188143.26251962793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6204,130814032,Female,45-49,3 Basic,Worker 2 sec,Portuguese,Live in Portugal,4,work,1737.0,car,08:50:00,09:05:00,-37814.96789747617,166492.58654550748,home,1737.0,car,12:00:00,12:15:00,-44238.77334828001,169527.20130214366,work,1737.0,car,14:00:00,14:15:00,-37814.96789747617,166492.58654550748,home,1737.0,car,20:00:00,20:15:00,-44238.77334828001,169527.20130214366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6205,130617002,Male,75+,Undergradute+,Reformed,Portuguese,Live abroad,2,doctor,15109.0,car,12:30:00,13:10:00,-46660.6903282183,179916.76074192917,home,14462.0,car,14:30:00,15:10:00,-38137.39851421625,168144.2577221116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6206,131727015,Female,20-24,1 Basic,Inactive,Portuguese,Live in Portugal,2,school,22222.0,car,07:30:00,08:39:00,-19125.371642698712,167029.26064729248,home,22222.0,pt,13:00:00,14:09:00,-40989.59973621893,159893.34150088252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6207,131011004,Female,45-49,2 Basic,Inactive,Portuguese,Live in Portugal,2,work,5629.0,pt,07:15:00,07:35:00,-20796.873588914088,174588.65479455786,home,4783.0,pt,18:45:00,19:18:00,-25160.946152380726,170808.81976580474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6208,130618001,Male,20-24,3 Basic,Inactive,Portuguese,Live in Portugal,2,home,20731.0,pt,23:00:00,00:45:00,-40289.366578256355,177545.19219924888,work,20731.0,pt,08:45:00,10:30:00,-20319.135955108202,171672.1954630492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6209,131628004,Female,45-49,1 Basic,Inactive,Portuguese,Live in Portugal,2,home,17985.0,car,23:00:00,23:30:00,-51863.66473250025,188545.39756521737,work,17985.0,car,07:30:00,08:00:00,-48497.00994343728,170540.62104976835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210,130814043,Male,55-59,Undergradute+,Inactive,Portuguese,Live in Portugal,2,groceries,22222.0,car,10:00:00,10:30:00,-33905.178338830236,144991.33763106176,home,22222.0,car,17:00:00,17:30:00,-44463.86400439547,168973.9243776098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211,131730009,Female,20-24,Undergradute+,Inactive,Portuguese,Live in Portugal,3,school,4542.0,pt,06:58:00,07:13:00,-44086.52514545693,167426.5372460559,school,13284.0,pt,07:15:00,07:35:00,-39777.93872101904,167992.34119308201,home,13530.0,pt,13:40:00,14:47:00,-39992.11869778617,162884.17208411676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6212,131703007,Male,60-64,Highschool,Inactive,Portuguese,Live in Portugal,2,doctor,1150.0,car,15:35:00,16:00:00,-37453.670744907795,157283.19446069116,home,1150.0,car,16:50:00,17:20:00,-38668.38638426372,156828.31911686933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6213,131505007,Female,35-39,Undergradute+,Domestic,Portuguese,Live in Portugal,4,work,12992.0,car,04:30:00,04:45:00,-19010.98577162814,170024.99460709418,home,14732.0,car,16:00:00,16:15:00,-31877.989958808663,170169.23834128332,workout,1340.0,car,17:00:00,17:20:00,-33168.66275290246,171162.55928772877,home,1340.0,car,19:45:00,20:05:00,-31877.989958808663,170169.23834128332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6214,131211022,Male,35-39,Undergradute+,Worker 3 sec,Portuguese,Live in Portugal,4,work,5677.0,pt,09:00:00,09:36:00,-47412.701914838915,169215.83699799594,home,5677.0,car,13:00:00,13:35:00,-42583.18280601703,166628.35675014372,work,5677.0,pt,13:55:00,14:30:00,-38840.64669430301,167785.21938226518,home,5677.0,car,18:30:00,19:05:00,-42583.18280601703,166628.35675014372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6215,131726010,Female,30-34,Highschool,Unemployed new,Portuguese,Live in Portugal,2,groceries,14327.0,car,13:00:00,13:14:00,-33905.178338830236,144991.33763106176,home,15955.0,car,18:14:00,18:28:00,-41479.31739342743,157747.63919944683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6216,010913007,Female,75+,Highschool,Reformed,Portuguese,Live abroad,2,leasure_collective,9229.0,car,10:00:00,10:30:00,-41054.10252568118,153110.00301960888,home,10362.0,car,18:00:00,18:30:00,-34251.56575069066,147138.7370367852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6217,131726004,Male,70-74,Undergradute+,Worker 2 sec,Portuguese,Live in Portugal,2,eat_out,849.0,car,12:30:00,12:38:29,-42359.1911143664,157925.66326441377,home,849.0,car,13:00:00,13:08:29,-42898.67183162892,156489.0089259468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,011302001,Female,50-54,Undergradute+,Worker 2 sec,Portuguese,Live abroad,9,take_someone_somewhere,10626.0,car,08:15:00,08:25:00,-26846.442833360856,149551.92758600204,personal_issues,1140.0,car,08:27:00,08:32:00,-35780.76753741826,144271.29624332642,work,3667.0,car,08:35:00,08:45:00,-37814.96789747617,166492.58654550748,other,2906.0,car,12:30:00,12:40:00,-35442.05874957485,163512.60768612064,take_someone_somewhere,1440.0,car,13:20:00,13:30:00,-36196.33757073058,166190.91274301926,take_someone_somewhere,1140.0,car,13:35:00,13:40:00,-37116.30290073795,167407.35144559853,work,3667.0,car,13:40:00,13:50:00,-37814.96789747617,166492.58654550748,take_someone_somewhere,1432.0,car,19:00:00,19:05:00,-36685.70127221263,164427.16483778876,home,10659.0,car,20:15:00,20:30:00,-25731.526135411157,138599.05895491855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6219,131218004,Female,75+,Undergradute+,Reformed,Portuguese,Live in Portugal,2,around_the_block,270.0,car,15:00:00,15:02:42,-43511.921731644194,165892.20768610344,home,270.0,car,17:00:00,17:02:42,-43000.87416016582,165536.48953251247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220,131727038,Female,45-49,2 Basic,Inactive,Portuguese,Live in Portugal,2,home,10011.0,car,17:00:00,17:20:00,-39993.551970183966,159383.8441717869,work,10011.0,car,21:20:00,21:40:00,-36560.06020017573,168557.6738958859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221,131013002,Male,30-34,2 Basic,Reformed,Portuguese,Live in Portugal,2,work,22222.0,car,13:30:00,14:00:00,-31144.66855022091,195440.598187563,home,22222.0,car,23:00:00,23:30:00,-24207.965239853012,174511.5080175824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6222,130413024,Female,20-24,1 Basic,Inactive,Portuguese,Live abroad,2,work,9098.0,car,07:30:00,08:00:00,-40868.702433884675,170972.23453346512,home,10611.0,car,19:00:00,19:45:00,-32519.429373410527,165654.16540543374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6223,010935001,Female,45-49,3 Basic,Inactive,Portuguese,Live in Portugal,2,home,4802.7,car,12:30:00,12:50:00,-36275.393915915214,139665.4388838148,work,4802.7,car,20:50:00,21:10:00,-34348.73423089667,135287.68850566316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6224,130619024,Male,50-54,No education,Inactive,Portuguese,Live in Portugal,2,work,1077.0,car,11:00:00,11:10:00,-41609.36705092176,172889.18079199805,home,1075.0,car,16:00:00,16:10:00,-40247.42740652543,172939.0243360246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6225,130619016,Male,20-24,1 Basic,Worker 3 sec,Portuguese,Live in Portugal,2,work,9806.0,pt,07:50:00,09:35:00,-45349.1433809516,164956.37088280387,home,10112.0,pt,19:00:00,20:25:00,-39566.1043612595,172571.0685911365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6226,010706006,Male,70-74,1 Basic,Reformed,Portuguese,Live in Portugal,3,personal_issues,13078.0,car,16:30:00,16:50:00,-30020.324111673624,150420.64490240166,leasure_collective,4988.0,car,18:00:00,18:15:00,-42013.273414026895,155321.559340577,home,3781.0,car,20:15:00,20:25:00,-41981.52817481486,148455.78534040297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6227,131633001,Female,75+,Undergradute+,Students,Portuguese,Live in Portugal,4,doctor,1538.0,pt,09:00:00,09:30:00,-44840.063428622794,183160.09014518315,home,1384.0,pt,11:00:00,11:30:00,-43621.70318040213,181302.51807581296,visit_friend_family,7225.0,pt,15:00:00,16:30:00,-39624.88306544542,186315.7379529801,home,4985.0,pt,17:30:00,18:49:00,-43621.70318040213,181302.51807581296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6228,130813013,Male,50-54,3 Basic,Reformed,Portuguese,Live in Portugal,2,home,22222.0,car,18:00:00,18:20:00,-45425.54870759732,172079.59917375512,work,22222.0,car,22:20:00,22:40:00,-23691.643951120546,165212.84192001843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6229,130617004,Female,75+,Undergradute+,Worker 3 sec,Portuguese,Live abroad,2,home,501.25,car,09:00:00,09:05:00,-37870.57383917269,168644.72781697582,doctor,501.25,car,13:28:00,13:33:00,-37880.865474373124,168971.64743932962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230,131702009,Male,55-59,1 Basic,Worker 3 sec,Portuguese,Live in Portugal,3,work,2203.0,car,08:35:00,08:41:00,-39374.95129869548,164352.87319136795,work,4856.0,car,08:47:00,08:56:00,-39519.06555178893,165552.36594388986,home,5257.0,car,17:32:00,17:42:00,-34936.993416247686,161512.7359789911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6231,130408007,Female,75+,2 Basic,Worker 3 sec,Portuguese,Live abroad,2,home,564.71,car,10:15:00,10:25:45,-36084.49203699787,166632.68660937168,workout,564.71,car,12:32:45,12:43:30,-36479.062548607915,166372.10135983303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6232,130408017,Male,60-64,2 Basic,Reformed,Portuguese,Live in Portugal,2,work,22222.0,pt,07:45:00,08:45:00,-49350.0712785772,184628.3529992966,home,22222.0,pt,18:15:00,19:15:00,-35298.049691509485,167445.38062422737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6233,131434004,Male,40-44,1 Basic,Reformed,Portuguese,Live abroad,2,work,14280.0,car,07:30:00,08:30:00,-8376.404401943759,176593.73142993837,home,13517.0,car,17:45:00,19:15:00,-18606.29916971358,185934.13632052217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6234,131211034,Male,40-44,1 Basic,Worker 3 sec,Portuguese,Live in Portugal,6,work,16220.0,car,09:10:00,09:40:00,-31906.23751259975,169838.0550415692,work,22222.0,pt,13:00:00,13:45:00,-28566.840556161973,185886.6907992407,work,22222.0,pt,15:10:00,15:55:00,-51384.59763908931,188483.6169552097,home,16583.0,car,16:10:00,16:40:00,-43489.25653905194,167139.6325902374,visit_friend_family,9853.0,car,17:30:00,17:45:00,-53541.686930505246,163552.13141253198,home,10812.0,car,21:20:00,21:30:00,-43489.25653905194,167139.6325902374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6235,130415035,Female,65-69,No education,Worker 3 sec,Portuguese,Live in Portugal,2,eat_out,7785.0,car,14:00:00,15:00:00,-24006.164804310065,161801.61749695495,home,7785.0,car,15:00:00,16:00:00,-31860.57241028443,161885.58953293238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6236,130617005,Female,60-64,Highschool,Worker 2 sec,Portuguese,Live in Portugal,2,work,250.0,car,08:30:00,08:32:30,-37814.96789747617,166492.58654550748,home,250.0,car,17:30:00,17:32:30,-38335.1942739383,169757.8000947838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6237,130412011,Female,40-44,1 Basic,Reformed,Portuguese,Live in Portugal,4,take_someone_somewhere,2472.0,car,08:30:00,08:45:00,-37144.33292907176,169722.7251536362,work,1435.0,car,08:45:00,09:00:00,-38002.36795981511,169347.814279512,take_someone_somewhere,830.0,car,17:05:00,17:20:00,-36517.00130854404,169506.28471610253,home,1749.0,car,17:45:00,18:05:00,-34976.85784534064,168951.18557372678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6238,131628020,Male,75+,Highschool,Worker 3 sec,Portuguese,Live abroad,5,personal_issues,1110.0,car,10:30:00,10:35:00,-50852.83568554598,186745.56734128165,groceries,1322.0,car,11:40:00,11:47:00,-45091.5003386609,174385.73425114749,visit_friend_family,1329.0,car,12:45:00,12:54:00,-45832.670969155995,175590.6603476459,personal_issues,3153.45,car,14:15:00,14:20:00,-47442.564637414805,179166.0118310954,home,1110.0,car,15:30:00,15:35:00,-51409.33872266429,187989.59704702543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6239,130412010,Female,65-69,No education,Worker 2 sec,Portuguese,Live in Portugal,2,visit_friend_family,767.0,car,11:30:00,11:37:40,-33763.39434429418,169404.2641720404,home,767.0,car,19:30:00,19:37:40,-33592.00796776828,170195.85671213132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240,131018004,Male,35-39,Undergradute+,Inactive,Portuguese,Live in Portugal,5,work,22222.0,car,07:00:00,07:30:00,-43030.42111748468,183205.41612771593,take_someone_somewhere,22222.0,car,16:30:00,17:00:00,-24263.70382681067,195227.27638676428,home,8356.0,car,17:15:00,17:50:00,-24284.39302810704,172988.73477924598,workout,250.0,car,20:55:00,20:57:30,-24412.607690961297,172510.08652684477,home,250.0,car,22:00:00,22:02:30,-24284.39302810704,172988.73477924598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6241,131729008,Female,70-74,1 Basic,Worker 2 sec,Portuguese,Live in Portugal,2,groceries,8300.0,car,10:30:00,11:30:00,-33905.178338830236,144991.33763106176,home,8300.0,car,18:33:00,19:33:00,-30595.619863640502,155415.79556819715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6242,131726009,Female,50-54,2 Basic,Students,Portuguese,Live in Portugal,6,take_someone_somewhere,10880.0,car,07:30:00,08:00:00,-35288.37133550841,147805.54417407088,take_someone_somewhere,2998.0,car,08:00:00,08:20:00,-33077.508821852374,158497.3638532029,work,14019.0,car,08:20:00,08:50:00,-32072.46220183135,161203.36288706027,take_someone_somewhere,12125.0,car,17:00:00,17:20:00,-34457.37693884182,148428.93268023396,take_someone_somewhere,1635.0,car,17:30:00,17:45:00,-45106.183015358765,151326.11858388645,home,11056.0,car,17:50:00,18:10:00,-42138.70325492411,156410.161905405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6243,130812041,Male,40-44,1 Basic,Worker 3 sec,Portuguese,Live abroad,6,work,22222.0,pt,08:00:00,09:00:00,-44026.782494332125,162464.37568873665,eat_out,5391.0,pt,12:00:00,12:15:00,-50434.48929137013,176668.72518457044,work,4102.0,pt,13:00:00,13:10:00,-47614.549799763554,170363.6338202204,home,22222.0,pt,16:30:00,17:30:00,-47475.76766574697,169196.69750987334,eat_out,5972.0,pt,20:00:00,20:15:00,-43922.66266883034,174661.39643878222,home,6081.0,pt,21:30:00,21:45:00,-47475.76766574697,169196.69750987334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6244,131701009,Female,45-49,2 Basic,Students,Portuguese,Live in Portugal,2,home,9567.0,car,00:00:00,00:05:00,-41298.73527399438,154406.0765740268,work,9301.0,car,15:30:00,15:35:00,-49365.677423796646,158372.23144325122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6245,010926005,Male,35-39,1 Basic,Inactive,Portuguese,Live in Portugal,2,work,13693.0,car,07:30:00,07:50:00,-20401.95467884205,149841.36879248524,home,13770.0,car,21:00:00,21:20:00,-32507.906084837086,144246.0693838443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6246,131503016,Female,25-29,Highschool,Reformed,Portuguese,Live abroad,4,take_someone_somewhere,8687.0,car,07:50:00,08:15:00,-44513.36288862504,170948.2056290545,home,6109.0,car,08:20:00,08:35:00,-35425.69041079113,172396.64822624545,work,8496.0,car,13:40:00,13:55:00,-40474.13396395849,166423.81824010902,home,9253.0,car,18:30:00,19:10:00,-35425.69041079113,172396.64822624545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6247,131602004,Male,70-74,3 Basic,Reformed,Portuguese,Live in Portugal,4,leasure_collective,5808.0,car,17:00:00,17:03:52,-44181.83144966012,190535.8442802383,home,5559.0,car,18:15:00,18:18:42,-48106.9184627774,185799.73291635228,visit_friend_family,5808.0,car,18:30:00,18:33:52,-44212.23000815526,189668.99732783428,home,5559.0,car,22:30:00,22:33:42,-48106.9184627774,185799.73291635228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6248,131628022,Female,60-64,2 Basic,Worker 3 sec,Portuguese,Live in Portugal,5,work,1025.0,car,07:05:00,07:15:00,-44666.228047649056,174957.43467707277,work,4194.0,pt,07:24:00,07:34:00,-40569.61151613973,169434.51916015937,work,22222.0,pt,07:50:00,08:30:00,-37913.401178881206,166116.8324901146,work,22222.0,car,08:40:00,12:29:45,-29177.255713605784,187454.25968507217,home,15367.875,car,20:29:45,21:42:11,-51693.15217216305,188822.41203968588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6249,131712013,Female,75+,3 Basic,Inactive,Portuguese,Live in Portugal,2,work,7942.0,car,17:20:00,17:30:00,-41423.871213358085,167566.99696701192,home,9017.0,car,19:45:00,19:55:00,-38362.02392060551,159585.5644595667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250,131202001,Female,70-74,Undergradute+,Reformed,Portuguese,Live in Portugal,2,doctor,3604.0,car,15:00:00,15:10:00,-37352.224837876274,166648.35124032025,home,3159.0,car,16:30:00,16:40:00,-39269.82190629242,163930.73262237993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6251,130618009,Male,65-69,Highschool,Unemployed new,Portuguese,Live in Portugal,2,doctor,4923.0,car,14:00:00,14:15:00,-36668.3492263178,172804.64975421602,home,4923.0,car,15:30:00,15:45:00,-40254.86642316916,176703.7812732683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
